-5.929501705727453081e-02,-4.964894095379163153e-02,2.626400209090350157e-02
-4.816780246816962374e-02,-3.030299509367204852e-03,1.967150996505214952e-02
-4.631042058091494606e-02,4.751385331682470015e-03,1.857106689464071980e-02
-4.610814989188500440e-02,5.598818136159498804e-03,1.845122743602516102e-02
-3.960286392322781568e-02,2.620902375253501143e-02,1.165688528159304627e-02
-3.846833161440439686e-02,2.980347086641218710e-02,1.047193440647828030e-02
-3.591837690607098399e-02,3.063031962719919496e-02,2.064016594093449897e-03
-3.586872159508595892e-02,3.064642159105384830e-02,1.900289951213496309e-03
-3.576980227432719622e-02,3.067849871195711675e-02,1.574126989004054344e-03
-3.552971385443361857e-02,3.075635398115553892e-02,7.824930124335494064e-04
-3.440273144082289097e-02,2.155380873491073018e-02,-7.493347766833628742e-03
-3.439245480294125801e-02,2.146989567983637395e-02,-7.568811617536572167e-03
-3.408726346743828212e-02,1.415406973554411349e-02,-1.430614375760722035e-02
-3.406457781083253866e-02,1.361030709115827048e-02,-1.480691494423898302e-02
-3.401888692335175435e-02,1.251513921334661966e-02,-1.581549826134646952e-02
-3.439965546062961205e-02,1.842308768612799241e-03,-2.536493574886640456e-02
-3.442739950898102141e-02,1.064571465630527458e-03,-2.606082127955424571e-02
-3.443157780828952352e-02,9.474420098080325869e-04,-2.616562375130878498e-02
-3.407413248756252511e-02,-1.457360300843700898e-02,-3.765737156898444488e-02
-3.406757097107812604e-02,-1.485847263069170476e-02,-3.786828987600222157e-02
-3.404059878604846767e-02,-1.602945849305843079e-02,-3.873529180924881882e-02
-3.675809033369280276e-02,-3.421414643747437700e-02,-5.329561979155757190e-02
-3.721622591303179461e-02,-3.727995174561397201e-02,-5.575039930402268112e-02
-4.061430480606400412e-02,-5.104166332792290511e-02,-6.753417309074510877e-02
-4.164972570964704801e-02,-5.524424280065282078e-02,-7.113212859017969958e-02
-4.313498747844398545e-02,-6.253304993700070646e-02,-7.348762439247720490e-02
-4.317651418743523317e-02,-6.274422210984156867e-02,-7.355533480972471783e-02
-4.472753516783717354e-02,-6.408923894018227208e-02,-7.189915139413746714e-02
-5.202431331684603810e-02,-7.041335730647602098e-02,-6.408422671041377749e-02
-6.668045156189765510e-02,-7.400620773099512995e-02,-4.013098954273010277e-02
-6.677283362655339616e-02,-7.402889194850723054e-02,-3.997995522106466415e-02
-7.066869839657267949e-02,-7.559824661823430492e-02,-3.415240118332625585e-02
-8.665963794523803831e-02,-8.204077082779329122e-02,-1.021619083274406120e-02
-1.137750187624817361e-01,-9.478290933940317076e-02,1.179443495478309928e-02
-1.163760885104593995e-01,-9.600522879734015025e-02,1.390614814175699168e-02
-1.547358500457177155e-01,-1.124279370635086484e-01,2.530175228454972780e-02
-1.962445723651196905e-01,-1.286078287853610336e-01,2.893110543910465404e-02
-1.991180452036949711e-01,-1.297307998296240439e-01,2.918155762424430588e-02
-2.112276691239087789e-01,-1.344743524090004361e-01,3.015438921500063901e-02
-2.504728690621728648e-01,-1.498603346754792398e-01,3.329132641762431316e-02
-2.988261694686819014e-01,-1.754610456556410236e-01,4.040263078250611040e-02
-3.020216921379176300e-01,-1.771554945093699041e-01,4.087519663475269044e-02
-3.335468972644204944e-01,-1.945007220699078720e-01,4.609243124977727146e-02
-3.599648398237995095e-01,-2.090447614372579199e-01,5.044959264780508879e-02
-4.278002091771764270e-01,-2.442285615707269486e-01,6.530934410138930502e-02
-4.394068122030005408e-01,-2.490512425775028293e-01,6.833021398100014299e-02
-5.017404169705373951e-01,-2.749696572092347746e-01,8.455025807401650439e-02
-5.671863018433508374e-01,-2.988217428652525376e-01,1.017436018731126823e-01
-6.203952134927231965e-01,-3.135304366734418258e-01,1.074082903593086974e-01
-6.282778360069170009e-01,-3.157149233722834625e-01,1.082500852016494292e-01
-6.383658458531695779e-01,-3.160943021637772632e-01,1.070486867350664700e-01
-6.794526085535127491e-01,-3.176290650003877336e-01,1.020992115962367636e-01
-6.862599581631398937e-01,-3.178819304390525513e-01,1.012703432574557083e-01
-6.997809891386845838e-01,-3.157756770985589156e-01,9.900370732729470158e-02
-7.332248733512384264e-01,-3.105745913801041258e-01,9.338658155058343624e-02
-7.641741461071949182e-01,-2.945679758128410541e-01,9.675700199100908949e-02
-7.674670501594718086e-01,-2.928668396670059959e-01,9.711753171593244527e-02
-7.696369056380891749e-01,-2.906064728707989930e-01,9.921336939698503776e-02
-7.878055670306807201e-01,-2.716287081428935268e-01,1.168019198983348689e-01
-7.929388390934439812e-01,-2.615574226595551721e-01,1.315581647993872005e-01
-7.975626929443510038e-01,-2.524102609777853501e-01,1.449342642839703266e-01
-7.987609561826157778e-01,-2.505980161501877301e-01,1.499802699286114094e-01
-7.996974224162527456e-01,-2.491808946550119475e-01,1.539279627659468908e-01
-8.068458906870182856e-01,-2.383401524350597933e-01,1.841823669832131083e-01
-8.131555143451203449e-01,-2.325348501967920978e-01,2.259821997600301724e-01
-8.148746860018788452e-01,-2.309524908774159835e-01,2.373842764512044956e-01
-8.154136273697009107e-01,-2.304563906359834713e-01,2.409598391126057115e-01
-8.273224899839580759e-01,-2.226391227741289225e-01,3.148378234563386502e-01
-8.393355237761013221e-01,-2.146020510127692182e-01,3.939820901354217364e-01
-8.399354845803532754e-01,-2.142007701067979442e-01,3.979363241602234535e-01
-8.436310514680875894e-01,-2.134885667116465102e-01,4.206597708723791573e-01
-8.543533400076983586e-01,-2.114187654112372750e-01,4.866152112506033633e-01
-8.714871719900101343e-01,-2.096491732779409700e-01,5.656031903103352354e-01
-8.719393090225127096e-01,-2.096024922058808415e-01,5.676879035857653744e-01
-8.793500781921279597e-01,-2.074929331298316637e-01,5.991096275582803443e-01
-8.873892121263389221e-01,-2.051994124033415245e-01,6.332081653795071929e-01
-8.954412234402790993e-01,-2.084042960108878351e-01,6.797464225205818167e-01
-8.955054263384828461e-01,-2.084298861779349810e-01,6.801212535187091124e-01
-8.979002333846506367e-01,-2.104733211430108997e-01,6.857150285094021358e-01
-9.075657446638994985e-01,-2.189343243658880556e-01,7.087153246514834581e-01
-9.190469732671159298e-01,-2.281940409401115866e-01,7.274486866888596470e-01
-9.281632466020302008e-01,-2.326030532911050608e-01,7.429483127004472554e-01
-9.400671476958798456e-01,-2.352349436272564154e-01,7.508386476232136175e-01
-9.410325149320422078e-01,-2.354495779621937346e-01,7.514884854535512915e-01
-9.436134846378030350e-01,-2.353765090203034371e-01,7.518894313579815858e-01
-9.615065559901811998e-01,-2.348020865068144447e-01,7.546821593840509212e-01
-9.849305430116443993e-01,-2.297634809310517834e-01,7.570277955727606756e-01
-9.857632762996233478e-01,-2.294529270394850828e-01,7.571765658800312382e-01
-1.009992685151789304e+00,-2.202235049692097268e-01,7.614796680331068490e-01
-1.011286888611968138e+00,-2.196817250428368395e-01,7.616019935991392709e-01
-1.041589150329301106e+00,-2.068286948009128989e-01,7.644437600689212298e-01
-1.047213399781724119e+00,-2.039098864924168975e-01,7.642879536314810540e-01
-1.078916117439479461e+00,-1.873231192866511574e-01,7.634059645646134040e-01
-1.090072813598735424e+00,-1.807714135441515213e-01,7.630892993175907302e-01
-1.122087662657876628e+00,-1.618652417034762703e-01,7.621821978822262977e-01
-1.151875398294540442e+00,-1.461172162906593519e-01,7.643066020500748348e-01
-1.174218326997746642e+00,-1.342465460471770899e-01,7.658999205049792369e-01
-1.225505299466542519e+00,-1.090588492146409294e-01,7.728825526476164054e-01
-1.232471460371507677e+00,-1.056253132748664336e-01,7.738261283664229495e-01
-1.292362623136188438e+00,-8.040281790863487710e-02,7.824700614227204643e-01
-1.346421708421542185e+00,-5.937013870522263315e-02,7.912854906534064758e-01
-1.408104847188423880e+00,-3.645693003106015295e-02,8.015940845058471265e-01
-1.455679922070706622e+00,-1.422558621282900976e-02,8.092893445418519738e-01
-1.500749640085482506e+00,1.017996847967173046e-02,8.114621036433232737e-01
-1.582000035111125857e+00,7.976982658639752977e-02,7.993717238368420741e-01
-1.619278766687690441e+00,1.340863947673862633e-01,7.966045337097418244e-01
-1.625199892707549942e+00,1.452905697106292027e-01,7.973819009140111769e-01
-1.658630821689722090e+00,2.085547385720687430e-01,8.017797367555299370e-01
-1.694574290854103493e+00,2.850351564781239411e-01,8.105681792100762895e-01
-1.727042141396441410e+00,3.608174858873737234e-01,8.306509943936721818e-01
-1.732354481150064629e+00,3.722924626570201512e-01,8.328968199868543865e-01
-1.757096973032992171e+00,4.257620858715986389e-01,8.433259180409374833e-01
-1.757649660078784981e+00,4.269569247031090864e-01,8.435582900779066140e-01
-1.763507683867759246e+00,4.394007838602735916e-01,8.437774198564260697e-01
-1.789511623058439804e+00,4.946925716775977255e-01,8.446879035625228793e-01
-1.794882471228552268e+00,5.085087067491945723e-01,8.419479800852175400e-01
-1.797700202634431310e+00,5.157577242171670351e-01,8.405103099772073261e-01
-1.817342841099351958e+00,5.663026275439043689e-01,8.304841019424421544e-01
-1.838576412388241543e+00,6.157306733150429423e-01,8.171534975143308621e-01
-1.852535639276232660e+00,6.482732682783727274e-01,8.083963736447384862e-01
-1.886793665169222978e+00,7.485009583403511302e-01,8.018909390367295886e-01
-1.889548137861795984e+00,7.593068198256210932e-01,8.014138460976180101e-01
-1.911731852151400401e+00,8.468313699099399017e-01,7.975765977598955336e-01
-1.928212899862763896e+00,9.462536636335133755e-01,8.017733325042173398e-01
-1.928283410933116837e+00,9.586846526584241746e-01,8.014146710700953413e-01
-1.928381658525452291e+00,9.780962122149127191e-01,8.008468815335221258e-01
-1.928602321276188469e+00,1.042441799717503725e+00,7.988973881643227637e-01
-1.920634285574726707e+00,1.138658234983846773e+00,7.778564281753028720e-01
-1.920192084653116638e+00,1.143936937888818672e+00,7.767024441945264979e-01
-1.911211881333233498e+00,1.261471163505504922e+00,7.473684657313988122e-01
-1.898997665829984749e+00,1.390499646621938812e+00,7.412920432287648520e-01
-1.886689185019946757e+00,1.516264060173361905e+00,7.543970518555477289e-01
-1.877323345390350839e+00,1.636429979681700564e+00,7.745538933004919580e-01
-1.877193869108574331e+00,1.751818336718775182e+00,7.835829228319391992e-01
-1.875869013657029072e+00,1.871659062823748609e+00,7.723505488917737916e-01
-1.884264056092017192e+00,1.998406678083238575e+00,7.568912465895014652e-01
-1.892679628341582543e+00,2.114550547475327225e+00,7.579561394655524031e-01
-1.893641291364968504e+00,2.127890904844964570e+00,7.580813499315235404e-01
-1.899830885825107396e+00,2.266806727770790619e+00,7.810658773739345140e-01
-1.900542462249573905e+00,2.398005536795634995e+00,8.076100133921380042e-01
-1.899743517612886956e+00,2.412176387602297467e+00,8.081347660354066820e-01
-1.893570294854482139e+00,2.520864201466755272e+00,8.121389130953701185e-01
-1.883986115975583964e+00,2.651035839946276784e+00,7.954897198687111981e-01
-1.875796675192261231e+00,2.789036786505217691e+00,7.880481158126244612e-01
-1.866172755745728606e+00,2.912184412423800772e+00,7.972205996052126320e-01
-1.864799621792700091e+00,2.929666058264793094e+00,7.985172825581960954e-01
-1.857301594793123511e+00,3.070751049342392847e+00,8.253020452047431510e-01
-1.857510042105269710e+00,3.093437967803262634e+00,8.290778630484072487e-01
-1.858418198597439508e+00,3.196640618352983854e+00,8.462436515848548169e-01
-1.859189424978923810e+00,3.322938378854565666e+00,8.520034790177565265e-01
-1.856975103410643424e+00,3.433496346142383970e+00,8.396102106888474470e-01
-1.856665369140042543e+00,3.448676719227786069e+00,8.379031502456006919e-01
-1.860430715134917534e+00,3.579766107135856412e+00,8.255884341037987850e-01
-1.860257106208561328e+00,3.709881637196626336e+00,8.313726804299971240e-01
-1.852482130085414846e+00,3.833091639861690769e+00,8.503562789952326950e-01
-1.834649825130337364e+00,3.948497014517841297e+00,8.671768072852289455e-01
-1.832386008476348138e+00,3.960638417500571773e+00,8.669040638102959440e-01
-1.817446455629452062e+00,4.040604250916248752e+00,8.651034949393329176e-01
-1.813670201179426567e+00,4.060773560117263870e+00,8.646481744041729645e-01
-1.793622210668492922e+00,4.168772782937916865e+00,8.461116259864951417e-01
-1.792347095182975414e+00,4.175639982287744800e+00,8.449329565718732837e-01
-1.766495260507266352e+00,4.299293730393807245e+00,8.400447674023222566e-01
-1.746695609877342292e+00,4.402676089550019434e+00,8.531906420664800983e-01
-1.744401982833430731e+00,4.414647070423523445e+00,8.547123638702901482e-01
-1.743672097482064531e+00,4.418456295935828670e+00,8.551965624663564469e-01
-1.724647305878161951e+00,4.530881003977472510e+00,8.798290153221930421e-01
-1.722054119232270697e+00,4.562255837474952891e+00,8.840222995488595803e-01
-1.715486795930027730e+00,4.641405465350286974e+00,8.945989736524224689e-01
-1.715272617784820097e+00,4.643979295421734932e+00,8.949428815571338625e-01
-1.702764290447982720e+00,4.756457966174613361e+00,8.866358976740751352e-01
-1.693341150688471464e+00,4.875554115082996631e+00,8.657391972967191096e-01
-1.692098929707525734e+00,4.898004038854340436e+00,8.644711714751828202e-01
-1.686259107016679470e+00,5.003190093893238988e+00,8.585248321905066815e-01
-1.672261115168124146e+00,5.117683654162212825e+00,8.657631411378891029e-01
-1.654289495640603791e+00,5.263862283810378351e+00,8.820425014252689655e-01
-1.637003867405955937e+00,5.385619880496401279e+00,8.818861799302724069e-01
-1.633760432297165721e+00,5.411119418636346268e+00,8.768835962641208237e-01
-1.621307578500798874e+00,5.509017439064866295e+00,8.576770113078526769e-01
-1.607167432723657363e+00,5.635193105565739380e+00,8.327328532008217987e-01
-1.606196684790862861e+00,5.643850453293345559e+00,8.310207976576479139e-01
-1.603726619343809778e+00,5.662888226764017929e+00,8.306841543038246956e-01
-1.588347782572485434e+00,5.781313703732404718e+00,8.285660329372062094e-01
-1.579689482900741515e+00,5.866830483004597419e+00,8.418212184470595938e-01
-1.575675810609226568e+00,5.906461621632116632e+00,8.479602214972099539e-01
-1.575056037730724112e+00,5.912580676987762907e+00,8.489078591302886556e-01
-1.575035055295403552e+00,5.943673001748424944e+00,8.533062402013429359e-01
-1.574931647355583442e+00,6.034015622876570895e+00,8.661016871022035879e-01
-1.573253023205010592e+00,6.155352988191052255e+00,8.662337492637485203e-01
-1.571672852865328096e+00,6.189499517607305101e+00,8.616007104117814341e-01
-1.567289168938493571e+00,6.284177756713717145e+00,8.487379260735053998e-01
-1.567006889351966192e+00,6.320980091364778453e+00,8.463336696435731499e-01
-1.566205032285317822e+00,6.423410568683062039e+00,8.396396212666087377e-01
-1.565134602163597677e+00,6.445620114138626455e+00,8.415676362756583373e-01
-1.559632939032524757e+00,6.558735448198314444e+00,8.514250463286680004e-01
-1.549203687527602513e+00,6.674849954343457625e+00,8.733508251769683817e-01
-1.547678479164348309e+00,6.691725356257092194e+00,8.765299685639250660e-01
-1.525659851556042668e+00,6.813489677504095177e+00,8.906913538890877113e-01
-1.501980163196751761e+00,6.918141942158277047e+00,8.801568057252624477e-01
-1.499502876459561485e+00,6.929089496085974353e+00,8.790548750175319892e-01
-1.469612252708033084e+00,7.055333718602803117e+00,8.554977197491511198e-01
-1.429974908741354023e+00,7.176914824519671221e+00,8.553290029967755004e-01
-1.427181161145897548e+00,7.185476926613310056e+00,8.553158990358925573e-01
-1.418015236329352335e+00,7.215821703156335865e+00,8.601957174961529784e-01
-1.394602612051024870e+00,7.293278829517686468e+00,8.726440256139763596e-01
-1.388486268150376235e+00,7.313501393185654287e+00,8.758921671583671520e-01
-1.357341778959177514e+00,7.432493593878730209e+00,8.992705538091310125e-01
-1.333364414962295408e+00,7.547320202573779113e+00,9.114032322366082406e-01
-1.304475637435692947e+00,7.661157049497813176e+00,9.040510253519302708e-01
-1.278716886703408218e+00,7.783789612428402727e+00,8.851979539201075831e-01
-1.258095301515845810e+00,7.896597939885310780e+00,8.811933944667599272e-01
-1.254831682521972525e+00,7.914448572849313024e+00,8.805589460891972697e-01
-1.225472255527537691e+00,8.041802006248918389e+00,8.938058416800074291e-01
-1.220189988868102038e+00,8.063480847411023333e+00,8.968419474748637876e-01
-1.198308364591576192e+00,8.153112827233119475e+00,9.093447757583819069e-01
-1.194427919711014363e+00,8.168979051870595143e+00,9.115495413455783069e-01
-1.160202040409076707e+00,8.284453100125180214e+00,9.147070209313493683e-01
-1.153291073810750689e+00,8.306034643946146545e+00,9.110701511959763410e-01
-1.123727842141479361e+00,8.398352042089545222e+00,8.955150752253159263e-01
-1.077236353731256591e+00,8.520705434252812793e+00,8.758529508558215992e-01
-1.033335452130662802e+00,8.631438778470485573e+00,8.725456560450802757e-01
-1.029752944932952552e+00,8.640474893356634212e+00,8.722756975939482960e-01
-9.883780677991245156e-01,8.752579316225938655e+00,8.847268029863781802e-01
-9.795528143547285183e-01,8.778332012746510316e+00,8.871344233292339787e-01
-9.511365378483316313e-01,8.861100824617043514e+00,8.948734157327508099e-01
-9.458373633133150271e-01,8.876625233252649849e+00,8.946281286851378578e-01
-9.421953176092916493e-01,8.887292359480527537e+00,8.944586722142215951e-01
-9.147944123994052879e-01,8.967478699825445432e+00,8.931612041326106866e-01
-8.769173191871549866e-01,9.068106290127511571e+00,8.751474913062892158e-01
-8.748970693349145122e-01,9.073466878484296672e+00,8.741891158744553580e-01
-8.644837781676946165e-01,9.103242779876245194e+00,8.694304689184623181e-01
-8.477698050841732114e-01,9.150972343475837434e+00,8.618095232964306796e-01
-8.332080503919270242e-01,9.192492966799639120e+00,8.551868929334333069e-01
-7.957911230876254516e-01,9.308397632985238701e+00,8.537769898392384427e-01
-7.940425349065595162e-01,9.313797692156200014e+00,8.537123331251944558e-01
-7.588032754893772047e-01,9.423449088608652602e+00,8.669349258919014645e-01
-7.577376423778002801e-01,9.426762942169769843e+00,8.673338529621683612e-01
-7.162293744885618318e-01,9.531387415367500893e+00,8.797244128480523617e-01
-7.084208322308427341e-01,9.550377515934247441e+00,8.794291008268744214e-01
-7.041086931187314768e-01,9.560860545953092426e+00,8.792649485448884583e-01
-6.736318777134051583e-01,9.634871369823764908e+00,8.780830257029128560e-01
-6.280095838303089151e-01,9.737346669620658091e+00,8.591153754808067422e-01
-6.221766390185775597e-01,9.749755683021948727e+00,8.576206773170993447e-01
-6.166927290887351809e-01,9.761420932088261893e+00,8.562147882885866590e-01
-5.740449268165934704e-01,9.852099949458684947e+00,8.452605307899274667e-01
-5.508122553147695166e-01,9.901681801058913379e+00,8.507190307137377783e-01
-5.343087610305754520e-01,9.936811444126080417e+00,8.545636326605839939e-01
-5.197132038015812583e-01,9.967817490085471022e+00,8.579411899387139329e-01
-5.073434351332075654e-01,9.996196587819333956e+00,8.637856415094213869e-01
-4.672051478464296914e-01,1.008825846610716681e+01,8.827440760924712970e-01
-4.214680544726900902e-01,1.020338429169151695e+01,8.966992418738165549e-01
-3.762138963364397570e-01,1.032049491190258905e+01,8.906151074523157574e-01
-3.355587881187231947e-01,1.043860337947790029e+01,8.692431154276450966e-01
-3.336573316532452926e-01,1.044478739202181750e+01,8.687198142291873149e-01
-3.296790051688610612e-01,1.045772519539266021e+01,8.676249172318488689e-01
-2.958828090632728003e-01,1.056759389360683166e+01,8.583228576132307941e-01
-2.597531799841051869e-01,1.068003142653257243e+01,8.663846487219293291e-01
-2.555047460481174593e-01,1.069325279760192515e+01,8.673320734445116864e-01
-2.537427353095130234e-01,1.069873627847630715e+01,8.677249757234768435e-01
-2.131079923989545599e-01,1.082515005897417382e+01,8.853923533940504242e-01
-1.926437185789359741e-01,1.086575820453805719e+01,8.910723811179174225e-01
-1.648320042284895925e-01,1.092087716397056951e+01,8.987710511784852141e-01
-1.580008258926398068e-01,1.093440351108520403e+01,9.006583073312045551e-01
-1.005511239156119674e-01,1.104005311185068727e+01,8.994215098980613554e-01
-4.342623566608137115e-02,1.114770758437601827e+01,8.844211491513825907e-01
-3.694987213736889570e-02,1.116017751622036158e+01,8.843865992903600093e-01
1.652769398074299678e-02,1.126293758945285184e+01,8.840234997928548832e-01
7.668538106444779123e-02,1.138624822237606971e+01,9.035085326574634479e-01
1.318501275821561403e-01,1.150840887672180202e+01,9.274217169232723545e-01
1.429790451442136678e-01,1.153675813668002270e+01,9.309229612710879787e-01
1.611414651128227349e-01,1.158293896894579156e+01,9.366461819300462288e-01
1.773129465726773768e-01,1.162397072558042233e+01,9.417515048461826410e-01
1.835137491312705538e-01,1.164076587165227927e+01,9.400423597186974289e-01
1.878090808913293608e-01,1.165239752193732770e+01,9.388584365521818187e-01
2.203667322447724064e-01,1.174049836994435658e+01,9.298846924413508575e-01
2.538115462739324313e-01,1.185331512955521305e+01,9.022972256247376865e-01
2.560575780164640602e-01,1.186087791625174148e+01,9.004478013058563324e-01
2.951426252048817700e-01,1.198816891700953313e+01,8.856219194611996137e-01
3.315093811970796223e-01,1.209981659239853080e+01,8.955857003630542934e-01
3.358576363219744620e-01,1.211316694977943342e+01,8.967748443695811034e-01
3.382223107303170551e-01,1.212042724612948952e+01,8.974213288185673987e-01
3.438624261587865938e-01,1.213831598106280474e+01,8.995443942623431166e-01
3.764380362790436529e-01,1.224160373366506249e+01,9.117875917156386123e-01
4.073622060832757241e-01,1.235420214999249922e+01,9.177457681697722691e-01
4.308856145741479793e-01,1.246342962113280528e+01,9.034852124623706793e-01
4.358567481037153302e-01,1.248615751120400041e+01,8.996227408722909935e-01
4.520142411257179749e-01,1.255977724219154190e+01,8.870761594368206104e-01
4.572845610833262686e-01,1.258370907886245682e+01,8.829862418123924916e-01
